fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
6.81;0.256;0.48;1.58;0.039;23.9;105.5;0.995018;3.37;0.56;11.39296110945612;7
7.55;0.189;0.4;0.9;0.038;28.2;64.2;0.992001;3.36;0.38;10.69163475278764;6
6.71;0.329;0.28;10.17;0.048;30.8;150.7;0.996491;3.0;0.47;10.57435675903566;6
7.63;0.378;0.31;5.64;0.042;48.5;121.0;0.996044;3.06;0.62;10.45637497691808;8
6.76;0.211;0.25;10.01;0.058;53.1;171.8;0.997285;3.2;0.64;8.97386426702726;7
6.87;0.363;0.29;7.09;0.049;50.6;126.9;0.99526;3.26;0.52;10.36961383793604;5
5.45;0.407;0.28;3.68;0.026;25.1;117.7;0.989295;3.17;0.66;11.32164738837262;7
6.76;0.331;0.31;4.19;0.041;48.3;126.5;0.996775;3.26;0.34;10.52813615445861;7
8.63;0.399;0.3;4.46;0.032;34.1;101.2;0.992839;3.26;0.61;11.50253452090718;6
9.6;0.226;0.14;1.42;0.042;42.8;96.6;0.994177;3.14;0.61;10.61907088699941;7
6.82;0.38;0.35;4.47;0.052;52.1;168.6;0.995054;3.18;0.44;10.96966000976146;5
6.86;0.567;0.24;4.96;0.045;27.0;192.9;0.994107;3.2;0.54;11.10522699117341;7
6.11;0.406;0.31;12.16;0.052;41.0;154.2;0.995595;3.18;0.37;9.0576258400175;5
7.19;0.29;0.26;1.54;0.055;19.2;185.7;0.994601;3.18;0.5;9.40585119742037;5
7.22;0.216;0.31;4.65;0.039;30.2;180.9;0.996304;3.28;0.51;11.12152284055875;6
6.46;0.366;0.48;1.39;0.042;9.4;106.6;0.993513;3.2;0.6;9.4833331063968;6
6.29;0.283;0.31;1.36;0.049;12.7;117.1;0.992249;3.16;0.51;9.99964318849933;4
7.51;0.342;0.28;4.41;0.037;12.3;132.7;0.992927;3.3;0.54;10.07696926175608;7
8.46;0.216;0.33;4.67;0.051;8.8;96.5;0.99183;2.95;0.53;10.98201379121982;8
9.02;0.325;0.3;3.92;0.066;22.3;93.7;0.996324;3.16;0.49;9.54855205336063;4
7.02;0.286;0.27;3.76;0.044;39.3;107.7;0.994342;3.24;0.31;10.40586897748698;5
6.69;0.389;0.21;10.73;0.035;57.5;135.3;0.992633;3.11;0.47;10.08926927051638;4
9.02;0.374;0.28;6.76;0.046;24.7;118.9;0.994471;3.27;0.69;11.13775886043735;5
6.92;0.179;0.39;11.91;0.043;41.0;121.9;0.992577;3.11;0.79;11.39757299752168;6
7.12;0.327;0.32;12.33;0.062;38.0;148.1;0.994846;3.23;0.58;11.2504135591527;7
7.56;0.292;0.36;1.55;0.028;20.1;82.0;0.991497;3.35;0.44;12.68308882495682;8
6.78;0.33;0.27;2.85;0.035;10.5;65.0;0.990813;3.12;0.53;10.09272489555894;7
6.43;0.371;0.26;5.37;0.048;15.4;91.0;0.992089;3.14;0.32;10.50464916197687;7
7.29;0.274;0.27;13.08;0.048;22.1;170.2;0.99359;3.1;0.39;11.12096193021458;7
8.66;0.24;0.37;10.61;0.05;42.5;160.7;0.995407;3.2;0.66;9.76040554914223;7
5.94;0.283;0.28;9.16;0.051;39.3;156.8;0.99149;3.04;0.63;9.43798133958966;4
6.81;0.197;0.53;6.89;0.042;19.0;165.5;0.992327;3.23;0.63;9.40437920664565;6
6.15;0.318;0.29;4.7;0.047;13.1;174.1;0.990692;3.12;0.51;10.48936674635577;5
6.33;0.29;0.25;3.08;0.031;47.0;56.0;0.991497;3.05;0.35;11.05210064984766;8
7.74;0.481;0.25;12.85;0.061;41.8;214.7;1.00033;3.14;0.53;10.66258649809637;5
6.73;0.455;0.27;4.16;0.028;40.4;86.6;0.99272;3.33;0.36;12.89492318257516;8
7.09;0.294;0.53;9.37;0.054;52.7;178.3;1.00011;3.19;0.52;10.14548112395184;6
8.8;0.35;0.28;2.93;0.031;15.1;120.9;0.993003;3.25;0.35;11.09613223630027;8
6.95;0.167;0.31;3.01;0.034;18.9;111.7;0.992632;3.3;0.36;11.90398277902479;6
6.21;0.178;0.32;1.86;0.039;16.0;117.7;0.993651;3.29;0.41;12.13093931804727;7
7.49;0.311;0.24;1.75;0.043;30.4;132.6;0.993612;3.22;0.66;10.44869376818489;4
8.14;0.354;0.29;4.38;0.047;39.9;131.2;0.996476;3.11;0.57;10.46133615370546;6
7.67;0.147;0.31;7.1;0.045;45.5;126.8;0.995863;3.08;0.68;11.34537630525821;8
7.3;0.341;0.39;11.01;0.055;52.6;186.2;1.000737;3.26;0.43;9.05464379015264;5
6.35;0.421;0.34;1.44;0.043;45.3;157.8;0.994703;3.28;0.53;11.10379887077325;5
8.59;0.312;0.35;13.01;0.046;9.2;151.8;0.995383;3.4;0.61;9.77425185415535;8
6.94;0.261;0.28;6.89;0.04;25.0;131.8;0.991863;3.03;0.55;13.04796735376043;7
6.9;0.336;0.31;7.3;0.033;44.6;163.3;0.992684;3.19;0.43;10.24592815212301;6
9.29;0.293;0.3;2.82;0.056;36.5;167.4;0.994286;3.19;0.47;10.85112042789484;8
7.0;0.373;0.26;11.28;0.054;32.1;181.8;1.001476;3.23;0.46;9.01783320917165;5
6.77;0.203;0.25;4.04;0.034;47.6;137.9;0.992016;3.27;0.66;12.17849208100352;7
7.78;0.204;0.32;10.34;0.056;55.7;144.9;0.99955;3.26;0.61;9.3108514126107;6
6.32;0.512;0.28;1.97;0.036;9.2;89.4;0.989441;3.1;0.54;10.35653405972482;6
6.33;0.325;0.28;8.0;0.061;53.4;187.7;1.000706;3.28;0.51;9.11937724685959;6
7.76;0.325;0.21;4.95;0.05;28.1;124.3;0.995894;3.13;0.38;11.1308421151797;6
7.45;0.284;0.48;1.47;0.04;21.1;119.1;0.991123;3.24;0.69;12.52587169916263;7
8.13;0.296;0.24;7.8;0.055;36.5;168.9;1.001739;3.16;0.55;9.22192028105104;7
7.19;0.348;0.3;3.87;0.041;45.2;91.6;0.992284;3.22;0.35;10.48442246295371;4
6.39;0.33;0.33;5.9;0.049;26.2;156.3;0.994458;3.3;0.52;10.95919914024379;6
6.96;0.285;0.25;2.69;0.025;22.8;76.6;0.991068;3.24;0.52;10.90385464388341;7
6.67;0.221;0.32;12.43;0.045;26.9;104.9;0.99569;3.15;0.54;10.06096658080934;6
8.34;0.173;0.34;4.93;0.056;51.4;169.8;0.992824;3.04;0.57;9.20462391791787;4
6.06;0.293;0.28;8.18;0.053;44.2;106.2;0.997368;3.09;0.74;9.43083290500402;5
7.12;0.514;0.25;4.19;0.049;56.4;168.5;0.995972;3.39;0.54;9.8336395132437;7
7.38;0.432;0.29;4.81;0.041;23.5;102.5;0.992271;3.06;0.47;11.36721566610884;6
6.02;0.278;0.34;0.73;0.022;20.8;68.8;0.989453;3.15;0.33;11.84646920965005;8
8.02;0.255;0.27;0.96;0.031;13.8;109.4;0.991845;3.11;0.53;12.06862788581477;7
7.42;0.316;0.32;5.13;0.042;24.7;83.3;0.993298;3.16;0.61;11.387982331876;8
6.54;0.333;0.28;6.72;0.043;18.1;111.4;0.997652;3.26;0.36;11.1844334429583;8
8.9;0.389;0.63;3.69;0.047;27.9;101.7;0.991774;3.12;0.41;11.37617047971329;4
7.76;0.358;0.27;1.65;0.049;25.6;132.9;0.991114;3.28;0.7;12.25072036032804;7
6.81;0.28;0.26;4.91;0.039;20.4;119.3;0.994078;3.39;0.49;11.74470747388072;7
7.28;0.326;0.29;12.41;0.049;25.5;191.2;0.996692;3.23;0.6;12.67487217704072;6
7.19;0.315;0.29;12.71;0.05;45.1;176.9;0.997963;3.25;0.56;9.66611564299064;5
7.34;0.286;0.31;12.24;0.038;36.0;152.2;0.996258;3.21;0.64;9.39600730918391;8
7.0;0.267;0.31;2.42;0.038;44.4;126.6;0.994338;3.07;0.61;10.71198349773698;7
8.22;0.257;0.33;2.23;0.027;21.0;99.9;0.989555;3.16;0.3;12.15805697156852;7
6.1;0.168;0.44;13.49;0.06;57.6;169.7;1.000526;3.14;0.43;9.27483312975339;6
6.82;0.384;0.38;7.54;0.045;49.9;149.3;0.994318;3.1;0.39;10.16363027689452;6
7.77;0.224;0.29;1.27;0.056;20.8;136.5;0.993439;3.31;0.49;10.24850447020743;5
6.82;0.356;0.26;3.67;0.039;14.2;95.5;0.993057;3.28;0.41;12.70656216608328;6
8.04;0.36;0.35;1.35;0.041;23.7;88.6;0.990987;3.28;0.35;10.92022240468653;7
6.61;0.337;0.2;3.78;0.036;16.7;63.4;0.991191;3.14;0.36;11.45669791986441;6
7.5;0.286;0.27;3.9;0.04;11.9;64.6;0.993906;3.18;0.54;11.22953430363365;5
6.51;0.248;0.33;10.49;0.057;44.2;189.2;0.994257;3.26;0.53;9.29301382865464;5
7.51;0.286;0.32;4.38;0.053;9.6;125.5;0.992299;3.1;0.6;11.2864653085883;7
7.58;0.386;0.28;13.23;0.054;22.9;127.9;0.998551;3.26;0.62;12.28514210508691;6
7.21;0.21;0.47;7.77;0.046;50.6;168.1;0.996955;3.39;0.53;11.27041307398777;6
6.78;0.41;0.42;4.8;0.046;26.3;119.2;0.989989;3.1;0.59;11.98526687611384;7
9.17;0.205;0.42;6.88;0.044;46.7;130.2;0.994652;3.13;0.48;9.33823021668694;6
8.21;0.256;0.31;10.53;0.032;39.6;226.1;0.996786;3.15;0.56;9.62349684602429;6
6.93;0.252;0.39;10.24;0.04;40.5;126.9;0.995182;3.24;0.68;9.87262143705567;6
7.53;0.316;0.29;12.96;0.182;48.7;199.4;0.999492;3.05;0.44;9.07598364128936;5
8.08;0.168;0.46;3.3;0.041;11.8;127.7;0.993471;3.25;0.58;12.28400162792594;7
7.88;0.311;0.31;1.72;0.181;27.7;162.4;0.995217;3.12;0.42;10.80257686521882;5
7.68;0.242;0.66;10.27;0.045;55.0;146.0;0.994771;3.11;0.51;9.87607810216833;5
8.88;0.311;0.32;12.47;0.07;17.7;129.5;0.993313;3.25;0.4;11.368586942456;7
6.51;0.168;0.31;3.21;0.038;13.4;118.0;0.990259;3.12;0.37;11.91494652217363;6
7.16;0.402;0.5;4.42;0.034;12.1;186.9;0.992698;3.26;0.55;10.38912799336155;7
5.85;0.326;0.25;1.39;0.04;45.8;118.6;0.992027;3.14;0.36;10.62563058987998;7
6.22;0.335;0.26;4.41;0.044;49.6;123.4;0.990843;3.1;0.38;10.99588054282256;7
6.74;0.286;0.3;7.32;0.054;27.4;171.9;0.996255;3.19;0.61;9.15288279927656;6
6.39;0.218;0.2;8.93;0.05;53.2;187.1;0.995537;3.24;0.61;9.28385595126268;6
6.39;0.286;0.31;3.62;0.045;28.1;105.4;0.992718;3.36;0.55;10.132907026695;4
7.6;0.34;0.34;14.82;0.047;21.3;133.0;0.996607;2.93;0.52;11.27639053868759;4
8.11;0.233;0.23;6.89;0.05;51.9;196.1;0.998354;3.27;0.52;8.83142638825027;5
7.01;0.266;0.66;9.92;0.039;47.1;133.6;0.993358;3.18;0.69;10.43211938034972;7
6.84;0.205;0.33;13.63;0.06;18.1;211.1;0.997775;3.31;0.51;9.28462654025131;7
8.41;0.417;0.3;5.62;0.045;37.9;168.1;0.995543;3.16;0.39;9.75181917150712;5
6.19;0.176;0.2;4.79;0.05;25.1;115.4;0.996359;3.38;0.5;10.64039258212315;6
8.28;0.401;0.29;1.47;0.171;12.8;144.8;0.996552;3.2;0.65;11.2220502696332;6
9.03;0.19;0.25;1.47;0.042;24.0;122.1;0.994113;3.15;0.56;11.09546799069398;6
6.99;0.453;0.2;13.44;0.047;9.7;196.1;0.993875;3.22;0.39;9.88141295787095;7
7.08;0.415;0.19;8.73;0.046;55.1;107.6;1.000278;3.25;0.33;10.23423094621713;5
7.75;0.355;0.29;5.12;0.031;51.2;122.7;0.992992;3.26;0.34;12.4721869986549;6
5.82;0.192;0.25;5.18;0.041;29.4;112.2;0.993431;3.15;0.55;12.23408549336456;6
6.98;0.306;0.3;1.21;0.036;23.2;101.4;0.99311;3.2;0.58;10.46181510239696;5
7.2;0.391;0.31;12.32;0.046;55.5;181.7;0.999637;3.3;0.47;9.99112604113082;5
9.51;0.423;0.22;1.14;0.036;21.4;127.7;0.991801;3.31;0.68;11.75658645968667;8
7.75;0.206;0.35;7.24;0.047;54.5;133.0;0.99386;3.07;0.41;9.29986406197382;6
6.8;0.197;0.47;4.78;0.046;40.1;125.2;0.997143;3.2;0.56;9.26418316860424;8
5.75;0.413;0.49;5.6;0.04;17.2;137.6;0.99467;3.25;0.6;11.91236558205525;7
6.48;0.334;0.34;4.9;0.047;10.0;80.8;0.992791;3.17;0.33;10.77141519529976;7
7.23;0.324;0.22;3.32;0.029;15.0;79.5;0.992165;3.24;0.69;12.42911166771413;7
6.09;0.262;0.35;0.99;0.026;22.0;90.6;0.98711;3.23;0.25;12.83134708075493;7
7.29;0.296;0.37;13.75;0.047;56.3;182.2;0.994822;3.22;0.59;9.4659909470699;6
6.57;0.267;0.34;4.66;0.036;9.0;107.1;0.993737;2.94;0.32;10.67277592673049;6
6.61;0.315;0.33;1.82;0.044;32.5;126.1;0.991198;3.42;0.34;11.17954331223232;4
6.73;0.299;0.3;16.48;0.037;19.6;106.7;0.995457;3.17;0.37;11.1107166829665;5
6.72;0.309;0.35;4.92;0.044;24.3;166.2;0.996039;3.21;0.57;11.36984448023328;4
6.34;0.427;0.27;4.21;0.042;9.3;99.6;0.989255;3.28;0.69;11.61736847477259;7
8.23;0.348;0.31;1.26;0.043;40.7;115.4;0.992635;3.19;0.61;10.88873038433519;7
7.41;0.219;0.34;13.27;0.06;41.4;116.6;0.995682;3.28;0.39;9.0284678591577;5
6.88;0.201;0.32;12.83;0.051;50.4;163.2;0.997315;3.23;0.63;8.78342893373872;6
6.8;0.171;0.15;2.75;0.048;13.5;141.7;0.994556;2.98;0.31;11.12213956414292;7
6.96;0.464;0.22;5.02;0.035;28.8;124.5;0.998005;3.42;0.67;9.13950367090596;7
6.68;0.27;0.28;1.81;0.028;21.4;99.4;0.993425;3.04;0.54;10.13414013314349;7
7.45;0.236;0.3;11.15;0.054;25.2;114.7;0.996039;3.2;0.35;9.0345751602903;6
6.69;0.248;0.2;3.81;0.042;27.5;132.3;0.992207;3.53;0.6;12.32747973309921;7
7.43;0.389;0.48;6.58;0.051;59.4;196.3;0.997888;3.2;0.51;9.20466812152902;6
7.82;0.435;0.25;6.03;0.053;70.5;215.8;0.994923;3.0;0.67;9.00498427800447;5
8.2;0.222;0.31;6.13;0.113;35.1;167.7;0.997077;3.35;0.61;9.10978929621822;5
6.32;0.332;0.48;7.99;0.07;44.0;172.1;0.995026;3.23;0.64;9.45591548016114;5
8.05;0.315;0.31;1.36;0.047;18.7;178.5;0.995212;3.38;0.52;10.96507283804803;7
7.16;0.245;0.32;11.2;0.071;49.7;159.8;0.997916;3.07;0.58;9.35673882611181;6
6.74;0.333;0.28;6.3;0.141;19.7;98.3;0.994969;3.24;0.74;9.63816234893746;6
7.93;0.383;0.3;8.13;0.046;28.8;109.4;0.999229;3.22;0.43;9.10431423420191;6
6.51;0.271;0.28;1.49;0.042;8.8;114.6;0.992011;3.34;0.42;11.39759172667172;8
7.0;0.305;0.28;2.72;0.03;24.1;85.7;0.99165;3.25;0.36;10.80463512494879;7
6.9;0.271;0.26;12.04;0.052;33.2;133.3;0.998836;3.2;0.69;9.24003531424219;7
6.82;0.294;0.21;5.4;0.033;11.7;85.9;0.991351;3.34;0.37;11.49595168157308;7
7.03;0.208;0.28;3.54;0.041;30.4;84.5;0.990223;3.13;0.24;12.15242353395006;7
6.82;0.298;0.29;3.3;0.035;17.7;107.6;0.990827;3.15;0.68;12.10123108036736;7
6.6;0.318;0.23;1.19;0.042;53.6;116.1;0.995093;3.16;0.33;11.61570143736527;5
6.75;0.302;0.25;8.03;0.041;41.3;161.0;0.992416;3.21;0.61;10.9649315260896;7
6.44;0.581;0.3;10.14;0.059;52.9;163.6;0.999306;3.27;0.62;9.07651461158763;5
6.62;0.27;0.29;1.17;0.047;9.8;101.9;0.992735;3.1;0.5;11.23302031527854;7
7.89;0.425;0.22;4.88;0.085;68.3;194.8;0.998478;3.19;0.59;10.7941712979766;4
7.1;0.271;0.27;4.43;0.034;8.8;66.3;0.990139;3.35;0.38;12.58059084609773;8
8.48;0.293;0.33;8.1;0.027;18.1;139.5;0.993853;3.15;0.64;10.59275548979998;8
6.66;0.289;0.24;2.98;0.036;13.5;118.7;0.990489;3.34;0.39;10.9198879621208;8
6.54;0.254;0.27;4.24;0.045;9.2;130.3;0.991141;3.25;0.56;12.44719262395464;7
6.35;0.405;0.25;1.75;0.044;31.2;117.0;0.994004;3.16;0.43;12.58025283669538;6
6.9;0.39;0.22;3.86;0.042;30.4;128.3;0.994817;3.17;0.34;11.28273950747789;4
9.13;0.332;0.32;7.25;0.044;52.2;118.3;0.993899;3.23;0.52;9.22318155958955;4
6.23;0.221;0.32;9.14;0.046;48.5;92.1;0.994625;3.3;0.41;11.07786928116394;6
6.63;0.401;0.72;7.29;0.203;31.7;119.2;0.996919;3.18;0.48;9.19993829217984;5
7.83;0.286;0.19;8.9;0.039;27.6;172.0;0.993329;3.18;0.46;9.3559978700395;6
6.46;0.271;0.3;9.09;0.053;34.6;124.4;0.991568;3.3;0.56;9.24483565876524;6
6.46;0.293;0.32;1.75;0.049;22.6;85.5;0.993895;3.19;0.84;11.0911447451451;6
6.54;0.36;0.56;2.52;0.041;14.6;123.0;0.993513;3.25;0.38;12.24400247150861;7
6.9;0.23;0.27;12.6;0.038;38.2;112.6;0.992463;3.26;0.39;10.66160675552128;6
7.62;0.28;0.23;9.44;0.05;26.4;139.0;0.994505;3.15;0.52;9.3007200725394;5
7.46;0.432;0.31;4.19;0.073;29.5;128.4;0.994107;2.96;0.58;11.16256224361797;7
6.95;0.264;0.25;4.3;0.059;23.9;116.4;0.997677;3.2;0.38;11.15277553560898;5
6.7;0.424;0.39;3.65;0.044;17.8;86.8;0.989742;3.29;0.35;12.93759085870283;4
6.72;0.46;0.26;4.31;0.041;11.1;84.9;0.993666;3.55;0.5;11.04767940577954;4
6.53;0.384;0.26;12.88;0.038;14.2;122.8;0.998713;3.18;0.36;9.89819206369316;7
6.82;0.177;0.24;1.34;0.034;26.1;125.4;0.992216;3.13;0.55;11.14365795458424;7
6.42;0.488;0.32;4.72;0.045;19.6;122.8;0.994998;3.24;0.6;10.2795132223894;5
6.51;0.277;0.41;1.05;0.034;21.0;93.3;0.99156;2.97;0.52;10.60426500469463;7
9.79;0.324;0.31;7.54;0.042;48.2;116.4;0.994797;3.15;0.68;11.0643241974479;6
8.57;0.224;0.28;12.2;0.063;70.2;183.5;0.99629;2.91;0.4;9.16872874085211;7
6.64;0.262;0.09;6.13;0.044;16.5;113.2;0.992686;3.26;0.5;11.20611232226648;8
6.73;0.204;0.21;3.26;0.052;12.2;82.2;0.992529;3.21;0.56;10.34641133201333;7
6.49;0.34;0.29;1.14;0.043;15.5;85.1;0.992023;3.01;0.41;12.86750566452982;7
7.52;0.402;0.3;4.01;0.049;63.4;216.5;0.997892;3.08;0.59;8.98500091139796;7
5.96;0.331;0.29;8.74;0.049;36.5;186.8;0.994414;3.1;0.35;9.34204068502512;7
6.5;0.426;0.28;12.28;0.048;52.3;170.4;0.998634;3.1;0.59;9.03498422887162;6
6.9;0.238;0.34;6.64;0.048;20.9;140.1;0.99645;3.11;0.45;9.25346427703536;7
7.25;0.28;0.48;4.85;0.057;55.9;114.3;0.996479;3.27;0.34;9.16690470160528;6
6.3;0.311;0.28;14.6;0.041;24.5;161.2;0.996232;3.22;0.41;9.91965585221545;4
6.65;0.297;0.4;4.57;0.043;20.2;176.4;0.991353;3.2;0.43;10.98036253645226;4
7.66;0.18;0.28;6.66;0.043;43.5;168.9;0.995759;3.15;0.39;9.16105320953225;6
6.37;0.197;0.23;9.12;0.047;111.8;159.5;0.995926;3.33;0.66;10.96650807918351;6
6.29;0.352;0.3;5.87;0.05;29.6;190.7;0.994356;3.08;0.46;11.46140245223529;6
7.82;0.209;0.37;3.71;0.047;32.6;133.9;0.993753;3.33;0.61;11.00299285048806;6
6.68;0.383;0.12;0.69;0.049;27.9;144.6;0.993779;3.4;0.36;10.63009104495632;5
6.3;0.357;0.48;0.99;0.041;25.6;95.5;0.989155;3.1;0.86;11.77320777272755;7
6.49;0.23;0.28;13.04;0.053;30.9;150.6;0.99866;3.27;0.6;9.13756482076484;6
7.48;0.319;0.32;7.5;0.047;48.1;137.5;0.995476;3.12;0.41;10.04818255463986;7
6.61;0.41;0.38;1.27;0.025;23.4;101.3;0.992835;2.98;0.49;11.10821601117238;8
6.76;0.2;0.32;1.41;0.035;42.9;116.5;0.992472;3.21;0.38;12.65040874654514;8
7.07;0.263;0.43;3.22;0.043;23.6;88.0;0.992109;3.02;0.56;11.09969087763722;8
7.11;0.175;0.23;5.14;0.038;26.2;111.5;0.992814;3.29;0.51;9.86774505372216;7
6.41;0.289;0.19;6.25;0.042;52.6;165.0;0.995815;3.33;0.47;9.5456110470857;6
7.04;0.353;0.25;10.37;0.05;57.0;167.7;0.99517;3.2;0.43;9.80927341191606;6
8.66;0.302;0.4;1.01;0.042;37.4;171.2;0.993757;3.45;0.46;10.17109076655619;4
6.7;0.301;0.38;1.62;0.047;20.4;180.4;0.992854;3.0;0.5;10.60419101145599;8
6.32;0.426;0.19;2.74;0.043;23.2;124.3;0.996793;3.16;0.37;9.97979233985408;4
6.61;0.375;0.28;1.87;0.042;5.1;125.9;0.992193;3.04;0.37;11.19862826364315;5
6.4;0.261;0.32;1.34;0.039;14.0;115.5;0.992539;3.12;0.48;9.29550272342481;6
7.44;0.31;0.28;3.28;0.034;41.5;126.5;0.992358;3.29;0.58;10.90472474682397;7
6.43;0.329;0.29;11.36;0.079;56.0;208.3;0.996338;3.13;0.38;9.46870479096587;5
6.31;0.598;0.18;14.6;0.048;45.7;159.3;0.995117;2.95;0.37;9.38442926161199;6
6.97;0.329;0.35;3.08;0.035;12.2;87.3;0.990937;3.08;0.37;10.26443955943748;6
6.37;0.19;0.31;7.13;0.046;21.7;132.3;0.993323;3.35;0.48;10.66083501213151;6
6.61;0.345;0.32;3.85;0.034;12.5;122.0;0.994393;3.16;0.37;10.89526268281153;8
6.9;0.408;0.31;4.89;0.033;16.5;126.8;0.992074;3.24;0.44;12.30186531191734;8
6.25;0.331;0.28;3.55;0.05;42.5;131.5;0.995092;3.13;0.56;11.94459625822622;7
6.0;0.236;0.25;1.39;0.051;18.8;135.1;0.993081;3.08;0.46;9.62494226238511;6
7.61;0.314;0.32;10.95;0.044;44.3;206.2;0.996468;3.19;0.47;9.80418461926335;7
7.08;0.552;0.28;12.34;0.08;55.1;172.7;0.997094;3.19;0.52;9.0982105264575;5
6.49;0.378;0.33;4.05;0.039;12.0;95.6;0.991804;3.19;0.48;11.40954316166794;7
8.54;0.459;0.36;5.84;0.038;38.8;67.6;0.994403;3.21;0.53;10.99965084884597;4
6.68;0.197;0.27;1.54;0.044;44.2;173.3;0.994969;3.28;0.56;9.4959808253461;6
6.61;0.334;0.33;4.12;0.037;24.9;114.2;0.99119;3.08;0.47;12.28634190488664;7
6.66;0.203;0.3;4.77;0.049;56.5;184.7;0.999248;3.03;0.6;9.69786141807204;7
9.06;0.238;0.25;1.65;0.053;7.8;99.6;0.992302;3.12;0.51;12.47382156697291;5
6.6;0.32;0.23;8.56;0.041;53.0;162.6;0.996489;3.34;0.61;9.19287861845391;7
6.23;0.363;0.49;11.67;0.044;34.8;119.7;0.993668;3.29;0.41;11.90176012925591;7
6.93;0.348;0.07;11.43;0.047;23.8;169.6;0.991471;3.36;0.71;9.44624569425143;8
6.79;0.188;0.54;16.29;0.057;60.7;184.0;0.999467;3.19;0.68;9.03259101559642;7
6.58;0.341;0.28;1.2;0.037;34.8;114.2;0.993462;3.25;0.37;10.34165852030912;7
6.48;0.352;0.32;8.88;0.042;53.7;160.4;0.993503;3.21;0.45;11.19483382657756;6
6.87;0.3;0.27;1.18;0.043;25.4;108.1;0.992462;3.27;0.3;10.62685934224016;8
7.05;0.309;0.32;1.86;0.034;14.5;73.3;0.991677;3.09;0.32;11.99341740780968;7
8.24;0.293;0.26;4.42;0.041;26.8;163.7;0.995566;3.29;0.39;11.04347400845332;6
8.88;0.258;0.55;13.05;0.07;40.9;123.6;0.99708;3.25;0.67;9.12593617426111;6
6.1;0.284;0.22;4.1;0.04;14.0;124.8;0.988509;3.0;0.41;12.5049476303826;7
7.22;0.248;0.3;12.88;0.059;22.1;190.7;0.995258;3.14;0.53;11.07888151454611;7
5.96;0.237;0.52;9.71;0.046;29.2;155.0;0.993862;3.19;0.41;9.86842454264162;6
7.01;0.436;0.28;10.48;0.055;50.6;180.0;0.997433;3.02;0.38;9.21777908102716;5
6.54;0.341;0.31;12.15;0.054;36.3;127.9;0.993429;3.07;0.42;10.42399278274144;4
7.49;0.336;0.3;11.78;0.058;39.2;184.3;0.994842;3.19;0.54;10.20785149249787;5
7.52;0.354;0.3;7.09;0.047;24.9;172.6;0.995627;3.31;0.48;10.11154671175962;5
8.29;0.33;0.33;1.82;0.041;43.9;127.5;0.994007;3.31;0.36;10.90912549678974;7
6.24;0.172;0.29;4.34;0.041;12.5;117.1;0.992617;3.4;0.44;11.0535767335814;6
7.44;0.285;0.29;1.81;0.04;23.3;157.7;0.997366;3.27;0.44;9.2132351805179;5
6.17;0.272;0.29;2.8;0.043;6.5;52.1;0.992933;3.18;0.43;10.81921030292302;6
6.92;0.458;0.2;2.6;0.045;11.6;94.0;0.989376;3.05;0.62;12.84319117903764;7
6.51;0.22;0.28;13.67;0.059;32.1;189.2;1.00061;3.32;0.64;8.97090074659545;6
6.41;0.253;0.31;4.28;0.029;49.1;113.2;0.992376;3.27;0.42;10.76132968596695;7
7.0;0.31;0.28;3.22;0.031;15.9;124.3;0.992935;3.27;0.35;10.35708221709502;6
6.85;0.385;0.34;10.13;0.051;22.3;96.5;0.99392;3.19;0.42;11.17788550624642;6
6.58;0.195;0.29;3.99;0.048;13.3;129.6;0.993921;3.22;0.37;11.72850833605055;6
7.85;0.356;0.39;3.38;0.04;33.1;126.3;0.992301;3.26;0.53;11.05915501595878;4
6.13;0.425;0.27;7.9;0.051;38.0;120.7;0.995846;3.27;0.39;9.17415628578598;6
6.6;0.396;0.37;11.06;0.053;48.6;179.8;0.998512;3.23;0.54;9.41034572813006;6
7.06;0.253;0.33;1.6;0.051;20.7;109.4;0.990519;3.37;0.35;10.84098290788392;7
8.35;0.272;0.27;1.45;0.041;46.9;126.6;0.993335;3.28;0.62;10.6309560726068;6
5.72;0.449;0.3;12.02;0.046;32.1;143.9;0.993484;3.28;0.52;10.33279060214083;5
6.63;0.179;0.3;5.33;0.042;41.3;67.2;0.993585;3.19;0.54;11.30165776014236;7
9.11;0.685;0.32;11.78;0.061;57.6;191.4;0.997847;3.27;0.51;9.0487175666274;5
6.23;0.38;0.34;13.84;0.043;61.8;172.6;0.998149;3.04;0.65;9.45122853050674;6
6.64;0.264;0.31;5.94;0.036;16.6;84.2;0.990462;3.22;0.49;11.09551354045564;7
7.54;0.289;0.29;5.25;0.052;40.4;135.9;0.99378;3.02;0.56;9.54196588244645;4
8.52;0.348;0.25;1.52;0.055;24.3;123.3;0.995096;3.04;0.61;9.31747684127342;4
7.66;0.295;0.34;4.71;0.041;18.7;129.3;0.992745;3.17;0.59;12.34806157275826;8
8.67;0.27;0.2;10.4;0.06;32.2;173.8;0.997951;3.08;0.55;11.42954949485115;4
5.94;0.363;0.13;6.38;0.036;18.2;142.8;0.993629;3.0;0.36;10.58104621279197;6
7.31;0.311;0.27;8.76;0.046;20.7;118.3;0.991703;3.27;0.43;12.03996866297867;5
6.09;0.23;0.28;2.78;0.034;30.3;88.8;0.989656;3.28;0.44;10.76582010516784;6
